LHipAngles,LKneeAngles,LAbsAnkleAngle,LAnkleAngles,RHipAngles,RKneeAngles,RAnkleAngles,RAbsAnkleAngle,LPelvisAngles,RPelvisAngles,LFootProgressAngles,RFootProgressAngles,          ,         ,LHipPower,   ,           ,LKneePower,   ,            ,LAnklePower,   ,            ,RHipPower,   ,           ,RKneePower,   ,            ,RAnklePower,   ,            ,LAnkleForce,            ,            ,RAnkleForce,           ,           ,RKneeForce,          ,       ,LKneeForce,           ,       ,RHipForce,        ,      ,LHipForce,       ,      ,LAnkleMoment,           ,          ,RAnkleMoment,           ,          ,RKneeMoment,        ,           ,LKneeMoment,        ,         ,RHipMoment,        ,        ,LHipMoment,        ,
-14.7961,9.5641,18.2087,18.2803,13.0656,23.3976,11.9135,9.6145,2.066,2.066,-84.224,-94.1185,-0.88296,1.1074,0,0,0.021239,0,0,0.030158,0,0,0.0023455,0,0,-0.036803,0,0,0.0065603,0,0,-0.012612,-0.15002,-0.0044771,0.0086382,-0.16562,-0.011631,-0.028806,-0.091582,-0.14648,0.64034,-0.11647,0.011969,0.66091,0.55172,-0.36859,1.5835,-0.10644,0.48683,1.6392,-13.9888,-7.2352E-16,-1.4772,-24.0847,4.4908E-16,3.2399,-23.4601,33.6044,3.9571,-34.1883,2.8232,-1.2921,-131.5417,158.4851,-10.9004,3.7248,164.3321,-10.7395
-14.8581,10.7158,18.2576,18.3523,12.3564,23.6265,11.0163,8.9926,1.9583,1.9583,-83.1164,-92.5852,-0.31517,1.0859,0,0,0.021532,0,0,0.042944,0,0,0.00024417,0,0,-0.038332,0,0,0.0037336,0,0,-0.0092152,-0.15076,-0.0030706,0.0085277,-0.17051,-0.0077434,-0.017008,-0.085376,-0.13427,0.63751,-0.11565,0.023171,0.66997,0.51719,-0.37008,1.5784,-0.082437,0.51019,1.639,-13.1425,1.1975E-15,-1.1001,-26.8747,8.3579E-16,1.8433,-9.1649,22.4365,2.8647,-35.8712,4.1121,-0.9605,-137.1347,147.3698,-6.8186,-10.3651,173.9392,-10.9095
-14.7205,12.2266,18.1096,18.2375,11.6053,23.8937,10.4824,8.6508,1.8467,1.8467,-81.6924,-91.3043,0.045939,1.0211,0,0,0.024701,0,0,0.05991,0,0,-0.0024221,0,0,-0.037436,0,0,0.00031484,0,0,-0.0039031,-0.15141,-0.0015683,0.0056999,-0.17076,-0.0047901,-0.0076635,-0.083455,-0.12321,0.6295,-0.12363,0.034562,0.67464,0.47871,-0.36815,1.5672,-0.065887,0.53307,1.6329,-12.4585,-7.6718E-16,-0.49596,-27.7808,-9.0751E-16,0.79584,0.78907,14.4376,1.9569,-39.1832,5.1906,-0.41092,-136.6444,137.627,-3.9868,-17.2759,183.0894,-11.2893
-14.3685,14.1045,17.7247,17.8961,10.8014,24.1323,10.2876,8.5714,1.7353,1.7353,-79.9112,-90.3142,0.23821,0.94728,0,0,0.026144,0,0,0.082231,0,0,-0.00577,0,0,-0.034992,0,0,-0.0013458,0,0,0.0012173,-0.15213,-0.000073806,-0.00030729,-0.16747,-0.0028771,-0.0011232,-0.084723,-0.11348,0.61854,-0.14156,0.045666,0.67402,0.43984,-0.36349,1.5524,-0.058777,0.55419,1.6218,-12.1024,-7.4846E-16,0.34805,-27.1942,9.6111E-16,0.14537,6.4192,9.4024,1.2894,-44.221,6.0151,0.37555,-131.7064,129.5123,-2.2857,-15.7415,191.2529,-11.8418
-13.7969,16.3385,17.0725,17.2952,9.9421,24.295,10.3648,8.7022,1.6286,1.6286,-77.7471,-89.6016,0.31217,0.88482,0,0,0.020799,0,0,0.10992,0,0,-0.0098703,0,0,-0.031682,0,0,-0.0013481,0,0,0.0048251,-0.15314,0.0012384,-0.0094858,-0.16224,-0.0017077,0.0027547,-0.088181,-0.10483,0.60703,-0.1691,0.056014,0.66774,0.40339,-0.35658,1.5373,-0.0612,0.57249,1.6078,-12.2711,7.4846E-16,1.384,-25.7105,-2.6416E-16,-0.18973,8.3018,6.6676,0.83662,-50.6327,6.5768,1.3629,-124.0994,122.7157,-1.4796,-6.0072,198.0286,-12.4653
-13.0111,18.8984,16.1411,16.4158,9.0324,24.3552,10.6317,8.977,1.5304,1.5304,-75.1983,-89.122,0.3158,0.84283,0,0,0.0054058,0,0,0.14074,0,0,-0.014656,0,0,-0.028088,0,0,-0.0007934,0,0,0.0066781,-0.15465,0.0020786,-0.021151,-0.15654,-0.0009286,0.0043952,-0.09291,-0.097033,0.5969,-0.20437,0.06491,0.65596,0.37121,-0.34798,1.524,-0.071394,0.58682,1.593,-13.1701,4.9898E-16,2.4752,-23.8901,-3.7579E-16,-0.3265,7.3227,5.5242,0.54141,-57.5336,6.8007,2.4339,-115.4248,116.8596,-1.3225,10.0982,202.9356,-12.9972
-12.0265,21.7366,14.9452,15.2619,8.0843,24.3051,11.0111,9.3323,1.4441,1.4441,-72.2962,-88.8189,0.28683,0.82289,0,0,-0.019347,0,0,0.16946,0,0,-0.019868,0,0,-0.024693,0,0,-0.00067757,0,0,0.0071869,-0.15677,0.0020917,-0.033868,-0.15142,-0.00032126,0.004369,-0.098051,-0.09002,0.58923,-0.24384,0.071343,0.63926,0.34427,-0.33851,1.514,-0.085678,0.59609,1.5798,-14.9709,0,3.398,-22.1395,4.2335E-16,-0.3587,4.4703,5.4073,0.35128,-63.4855,6.4985,3.3896,-106.9342,111.7613,-1.6024,29.1396,205.326,-13.209
-10.8676,24.7898,13.5347,13.8717,7.1143,24.1522,11.4413,9.7173,1.3721,1.3721,-69.1143,-88.6368,0.2506,0.82262,0,0,-0.04787,0,0,0.18825,0,0,-0.025051,0,0,-0.021783,0,0,-0.001401,0,0,0.0069164,-0.15948,0.00096011,-0.045453,-0.14741,0.00018682,0.0032795,-0.10296,-0.083825,0.58436,-0.28241,0.074071,0.61846,0.3226,-0.32908,1.5079,-0.09866,0.59919,1.5689,-17.7445,1.9959E-16,3.8885,-20.6873,4.7247E-16,-0.33927,0.6566,5.9018,0.2329,-66.6135,5.3845,3.9913,-99.4046,107.41,-2.1395,46.3808,204.3286,-12.7948
-9.5662,27.9811,11.9975,12.3258,6.141,23.9148,11.8807,10.0978,1.316,1.316,-65.773,-88.5289,0.22098,0.83779,0,0,-0.0712,0,0,0.18886,0,0,-0.029507,0,0,-0.019394,0,0,-0.0027946,0,0,0.0063178,-0.16243,-0.0013684,-0.053406,-0.14465,0.00054703,0.0016702,-0.10715,-0.078613,0.58206,-0.31426,0.072053,0.59427,0.30558,-0.3206,1.5054,-0.10469,0.59523,1.5587,-21.3651,1.9959E-16,3.7558,-19.6202,-7.5548E-16,-0.28584,-3.3626,6.7414,0.17311,-65.0317,3.2518,4.06,-93.2115,103.9554,-2.7928,56.9451,199.0937,-11.4165
-8.1588,31.2232,10.4544,10.7467,5.183,23.6168,12.3056,10.4556,1.2762,1.2762,-62.436,-88.4603,0.20266,0.86344,0,0,-0.080179,0,0,0.16571,0,0,-0.032111,0,0,-0.017363,0,0,-0.0043983,0,0,0.0056706,-0.16486,-0.0044201,-0.055391,-0.14304,0.00071063,-0.00004241,-0.11043,-0.074531,0.58177,-0.33371,0.065103,0.56716,0.29225,-0.31393,1.5059,-0.099207,0.58384,1.5458,-25.4351,-9.9795E-16,3.0083,-18.9307,7.8511E-16,-0.20603,-7.0662,7.7432,0.16115,-57.2689,0.22393,3.5864,-88.3715,101.5724,-3.4593,56.8805,189.211,-8.7843
-6.6834,34.4205,9.0421,9.2818,4.2565,23.284,12.7074,10.7854,1.2524,1.2524,-59.295,-88.4077,0.19369,0.89454,0,0,-0.070083,0,0,0.11958,0,0,-0.031364,0,0,-0.01538,0,0,-0.0057553,0,0,0.0051218,-0.16557,-0.0072965,-0.050139,-0.14235,0.00071783,-0.0015863,-0.11294,-0.071487,0.5828,-0.3369,0.054309,0.53715,0.28114,-0.30926,1.5086,-0.080634,0.56567,1.5254,-29.29,5.9877E-16,1.872,-18.5531,-4.0308E-16,-0.11616,-10.2046,8.7349,0.17497,-42.981,-3.128,2.7398,-84.486,100.1865,-4.0659,44.7615,175.1095,-4.8656
-5.1774,37.4715,7.8857,8.07,3.3746,22.9405,13.0875,11.0904,1.2437,1.2437,-56.5427,-88.3576,0.18794,0.92648,0,0,-0.04322,0,0,0.059385,0,0,-0.026318,0,0,-0.013195,0,0,-0.0065836,0,0,0.0047357,-0.16342,-0.008978,-0.038151,-0.14222,0.00066055,-0.002819,-0.11499,-0.069263,0.58434,-0.32347,0.04211,0.5045,0.27107,-0.30652,1.5126,-0.050876,0.54277,1.4945,-32.2015,4.9898E-16,0.69149,-18.3933,3.5669E-16,-0.036553,-12.7215,9.5778,0.18854,-23.4094,-5.8806,1.787,-81.0664,99.5912,-4.5719,22.3364,158.3462,-0.057862
-3.6751,40.2733,7.0701,7.2069,2.5464,22.6069,13.4528,11.3783,1.2488,1.2488,-54.342,-88.3035,0.17756,0.95575,0,0,-0.0078139,0,0,5.5384E-06,0,0,-0.017678,0,0,-0.010639,0,0,-0.0068088,0,0,0.0045244,-0.15786,-0.0088693,-0.021734,-0.14234,0.00060956,-0.0036904,-0.1169,-0.067633,0.58573,-0.29702,0.031593,0.47043,0.26082,-0.30533,1.5169,-0.014285,0.51862,1.4531,-33.661,6.9857E-16,-0.24328,-18.3583,-6.4828E-16,0.021305,-14.6848,10.1862,0.1856,-1.2587,-7.1817,0.95997,-77.588,99.5254,-4.9607,-6.1069,141.395,4.8597
-2.2054,42.7267,6.6232,6.7241,1.7775,22.2988,13.8122,11.6582,1.2668,1.2668,-52.8037,-88.2435,0.15484,0.97982,0,0,0.026172,0,0,-0.043443,0,0,-0.0077574,0,0,-0.0077079,0,0,-0.006513,0,0,0.0044708,-0.14953,-0.0070843,-0.0042917,-0.1425,0.00060434,-0.0042323,-0.11892,-0.066496,0.58653,-0.26417,0.025239,0.43758,0.25001,-0.30549,1.5208,0.024583,0.49715,1.406,-33.605,1.2973E-15,-0.80969,-18.3823,3.1615E-16,0.05109,-16.2085,10.5513,0.15647,20.0423,-6.7038,0.37676,-73.7757,99.8426,-5.246,-35.4234,126.8911,9.0071
-0.79167,44.7442,6.5173,6.5933,1.0701,22.0266,14.1737,11.938,1.2966,1.2966,-51.9794,-88.178,0.11352,0.99714,0,0,0.051326,0,0,-0.062031,0,0,0.00094937,0,0,-0.0044569,0,0,-0.0058584,0,0,0.0045452,-0.14006,-0.0042953,0.010918,-0.14262,0.0006731,-0.0045344,-0.12131,-0.065854,0.58656,-0.23206,0.024038,0.40935,0.23824,-0.30678,1.5239,0.062475,0.48133,1.3595,-32.3833,3.9918E-16,-1.0529,-18.4277,5.2471E-16,0.046594,-17.4368,10.7266,0.092814,37.4382,-4.7574,0.033282,-69.3968,100.4688,-5.4675,-61.3853,116.7627,11.7175
0.54897,46.2563,6.6876,6.7473,0.42379,21.796,14.5438,12.2241,1.3375,1.3375,-51.8707,-88.1087,0.049087,1.0075,0,0,0.064243,0,0,-0.055765,0,0,0.0070298,0,0,-0.0010599,0,0,-0.0050028,0,0,0.004709,-0.13123,-0.0013007,0.021546,-0.14267,0.0007723,-0.0046793,-0.12415,-0.065778,0.58588,-0.20653,0.02764,0.38882,0.22562,-0.30912,1.5262,0.097775,0.47285,1.3204,-30.4946,-3.9918E-16,-1.1059,-18.4716,-5.401E-16,0.019076,-18.4726,10.8065,0.0042328,48.8412,-1.9809,-0.15169,-64.4539,101.4313,-5.66,-81.3285,112.0323,12.6152
1.8051,47.2169,7.0531,7.1031,-0.1634,21.6085,14.9269,12.5206,1.3894,1.3894,-52.4436,-88.0376,-0.04115,1.012,0,0,0.065327,0,0,-0.032574,0,0,0.010307,0,0,0.0022533,0,0,-0.0040648,0,0,0.004916,-0.1245,0.0012531,0.026593,-0.14263,0.00078058,-0.0047067,-0.12732,-0.066296,0.58461,-0.19067,0.034768,0.37799,0.21251,-0.3123,1.5275,0.13021,0.47168,1.293,-28.3858,0,-1.1137,-18.4973,-5.538E-17,-0.0017299,-19.3589,10.8868,-0.080958,53.4805,0.95771,-0.28586,-59.1163,102.7389,-5.8354,-94.3321,112.604,11.683
2.97,47.6051,7.5333,7.5788,-0.69493,21.4623,15.3246,12.8294,1.4524,1.4524,-53.641,-87.9665,-0.1582,1.0116,0,0,0.057259,0,0,-0.0040946,0,0,0.011377,0,0,0.0053043,0,0,-0.0031348,0,0,0.0051209,-0.1209,0.0029575,0.026253,-0.14251,0.00062034,-0.0046598,-0.13072,-0.067459,0.58297,-0.18509,0.043955,0.37799,0.19939,-0.31627,1.5282,0.16012,0.47678,1.2799,-26.4056,0,-1.1928,-18.4947,8.3033E-16,0.0032185,-20.1328,11.0575,-0.1443,51.738,3.5894,-0.46676,-53.5936,104.4498,-6.0114,-100.7809,117.6304,9.2022
4.0403,47.4247,8.0578,8.1036,-1.175,21.3532,15.7356,13.1501,1.5265,1.5265,-55.3916,-87.8959,-0.30159,1.0071,0,0,0.043586,0,0,0.018906,0,0,0.01111,0,0,0.0079885,0,0,-0.0022725,0,0,0.0052916,-0.12103,0.0036178,0.021574,-0.14236,0.00027276,-0.0045965,-0.13423,-0.069301,0.58116,-0.18823,0.053976,0.38884,0.18656,-0.32095,1.5283,0.18785,0.4864,1.281,-24.8068,9.9795E-16,-1.4134,-18.4719,-3.9099E-16,0.038182,-20.8406,11.3784,-0.18132,44.8535,5.7041,-0.75871,-48.0377,106.5998,-6.2084,-101.8677,125.7784,5.6666
5.0152,46.7008,8.5724,8.6234,-1.6082,21.2754,16.1568,13.4803,1.6121,1.6121,-57.6189,-87.8256,-0.46982,0.99901,0,0,0.027564,0,0,0.029582,0,0,0.010298,0,0,0.010229,0,0,-0.0015068,0,0,0.0054172,-0.12504,0.0032843,0.01394,-0.14227,-0.00022713,-0.0045713,-0.13786,-0.071719,0.57948,-0.19755,0.064027,0.40987,0.17455,-0.32623,1.5284,0.21365,0.49884,1.2953,-23.748,7.9836E-16,-1.7835,-18.4505,7.0578E-16,0.10245,-21.549,11.8357,-0.19232,34.3919,7.3241,-1.1704,-42.6049,109.1261,-6.4264,-99.0318,135.7193,1.6125
5.8955,45.4761,9.0419,9.1033,-1.9993,21.2227,16.5841,13.8174,1.709,1.709,-60.2468,-87.7548,-0.66102,0.98753,0,0,0.011653,0,0,0.025756,0,0,0.0094767,0,0,0.012011,0,0,-0.00084546,0,0,0.0054996,-0.13254,0.0021097,0.0047545,-0.14226,-0.00081688,-0.0045965,-0.14156,-0.074507,0.57797,-0.21005,0.07354,0.4394,0.16347,-0.33184,1.5285,0.23704,0.51237,1.3201,-23.2748,0,-2.2738,-18.4382,-3.6527E-16,0.1949,-22.3111,12.3642,-0.17798,21.9348,8.5648,-1.6767,-37.3308,111.8671,-6.6466,-93.4843,146.1914,-2.4719
6.6831,43.8054,9.4497,9.5281,-2.3531,21.1895,17.0138,14.1589,1.817,1.817,-63.204,-87.6833,-0.87317,0.9719,0,0,-0.0025404,0,0,0.0089148,0,0,0.0089243,0,0,0.0134,0,0,-0.00028835,0,0,0.0055443,-0.14266,0.00032838,-0.0048567,-0.14229,-0.0014639,-0.0047151,-0.14537,-0.077592,0.57659,-0.22306,0.082195,0.47518,0.15336,-0.33767,1.5287,0.25743,0.52574,1.3527,-23.3157,3.9918E-16,-2.8343,-18.4311,-5.2354E-16,0.31513,-23.1894,12.9416,-0.13806,8.7719,9.5974,-2.2331,-32.1657,114.7809,-6.8657,-86.1166,156.2904,-6.2717
7.3809,41.7513,9.7956,9.8987,-2.6745,21.1707,17.4426,14.5028,1.9351,1.9351,-66.4259,-87.6104,-1.104,0.95028,0,0,-0.014123,0,0,-0.017341,0,0,0.0087422,0,0,0.014475,0,0,0.00016915,0,0,0.0055589,-0.15412,-0.0017633,-0.014063,-0.14234,-0.0021275,-0.0049438,-0.14934,-0.08092,0.57527,-0.23428,0.089848,0.5142,0.14404,-0.3437,1.5287,0.27384,0.53804,1.3895,-23.6954,-3.9918E-16,-3.3999,-18.4267,5.4887E-16,0.45295,-24.2134,13.5541,-0.08188,-4.1255,10.6372,-2.7824,-27.0162,117.8543,-7.0894,-77.4426,165.4584,-9.6619
7.9925,39.38,10.09,10.2276,-2.9687,21.1623,17.8673,14.8473,2.0622,2.0622,-69.8538,-87.5357,-1.351,0.91989,0,0,-0.022881,0,0,-0.049178,0,0,0.0089119,0,0,0.015307,0,0,0.00053126,0,0,0.0055545,-0.16556,-0.0037842,-0.022515,-0.14242,-0.0027618,-0.005265,-0.1534,-0.084416,0.57394,-0.24245,0.096585,0.55339,0.13549,-0.34968,1.5284,0.28534,0.54894,1.4271,-24.1868,-1.7963E-15,-3.8838,-18.4271,8.467E-16,0.58696,-25.3558,14.1941,-0.029625,-16.2838,11.983,-3.2461,-21.9241,121.0256,-7.331,-67.5043,173.6387,-12.7226
8.5224,36.7584,10.3492,10.5339,-3.2409,21.1611,18.2856,15.1912,2.1963,2.1963,-73.432,-87.4588,-1.6114,0.87788,0,0,-0.029005,0,0,-0.083546,0,0,0.0092881,0,0,0.015979,0,0,0.0008069,0,0,0.0055389,-0.17567,-0.0053236,-0.030209,-0.14253,-0.0033897,-0.0056405,-0.1573,-0.088143,0.57267,-0.24716,0.10259,0.58956,0.12796,-0.35573,1.5278,0.29077,0.55815,1.4624,-24.5484,-7.9836E-16,-4.1795,-18.4288,-7.8121E-16,0.6984,-26.5314,14.9145,0.0012515,-27.6206,13.9686,-3.527,-17.1009,124.4158,-7.6192,-55.8885,180.9896,-15.6183
8.9763,33.9532,10.5905,10.838,-3.4968,21.1648,18.6963,15.5338,2.3354,2.3354,-77.1054,-87.3794,-1.8827,0.82244,0,0,-0.032874,0,0,-0.11865,0,0,0.0095727,0,0,0.016598,0,0,0.0010102,0,0,0.005504,-0.18332,-0.0060178,-0.037419,-0.14262,-0.0040556,-0.006015,-0.16072,-0.092226,0.57148,-0.24887,0.10805,0.61997,0.12175,-0.36188,1.5268,0.28935,0.56556,1.4927,-24.5519,-1.9959E-15,-4.1784,-18.4123,2.0427E-16,0.77302,-27.6346,15.7846,-0.0016991,-38.3987,16.8971,-3.526,-12.8257,128.172,-7.9828,-41.9042,187.7415,-18.5084
9.3607,31.0304,10.8278,11.1576,-3.742,21.1714,19.0986,15.8739,2.4769,2.4769,-80.816,-87.2962,-2.1623,0.754,0,0,-0.034863,0,0,-0.1534,0,0,0.0093731,0,0,0.017297,0,0,0.0011548,0,0,0.0054294,-0.18765,-0.0056781,-0.04448,-0.14265,-0.0047772,-0.00633,-0.16346,-0.096718,0.57048,-0.24848,0.11304,0.64234,0.11714,-0.36836,1.5257,0.28059,0.57073,1.5156,-24.0145,-1.0977E-15,-3.8109,-18.3638,-2.0895E-16,0.8073,-28.589,16.8278,-0.040532,-49.0047,20.9572,-3.1813,-9.319,132.4105,-8.4276,-24.8423,193.9104,-21.4822
9.6823,28.0559,11.0691,11.504,-3.9824,21.1799,19.4919,16.2089,2.6178,2.6178,-84.5005,-87.2067,-2.4472,0.67559,0,0,-0.035325,0,0,-0.18675,0,0,0.0083611,0,0,0.018201,0,0,0.0012515,0,0,0.0052955,-0.18821,-0.0043327,-0.051721,-0.14261,-0.0055928,-0.0065647,-0.16549,-0.10152,0.56972,-0.24716,0.11771,0.65511,0.11394,-0.375,1.5246,0.26444,0.57332,1.5293,-22.8351,-4.9898E-17,-3.0734,-18.2835,1.9374E-16,0.82114,-29.3751,18.0178,-0.095308,-59.8124,26.2096,-2.494,-6.5731,137.0489,-8.9253,-4.1926,199.3775,-24.5824
9.9483,25.0961,11.3148,11.8792,-4.2235,21.1894,19.8751,16.535,2.7555,2.7555,-88.0899,-87.1069,-2.7346,0.5919,0,0,-0.034525,0,0,-0.2167,0,0,0.0064788,0,0,0.01943,0,0,0.0013077,0,0,0.0050951,-0.18501,-0.002219,-0.05927,-0.14252,-0.0065234,-0.0067427,-0.16695,-0.10647,0.5691,-0.24599,0.12207,0.65781,0.11185,-0.38142,1.5235,0.24183,0.57303,1.5328,-21.0333,-1.8712E-16,-2.0384,-18.1846,-1.033E-16,0.84124,-30.0162,19.3022,-0.1405,-70.9416,32.4944,-1.535,-4.446,141.8657,-9.4364,19.9003,203.7986,-27.7767
10.1652,22.2174,11.5593,12.2757,-4.4709,21.1996,20.247,16.8478,2.8869,2.8869,-91.511,-86.9919,-3.0219,0.50782,0,0,-0.032608,0,0,-0.2399,0,0,0.0040793,0,0,0.021078,0,0,0.0013248,0,0,0.0048374,-0.17855,0.0001922,-0.066936,-0.14243,-0.0075064,-0.0068897,-0.16808,-0.11129,0.56858,-0.2455,0.12591,0.651,0.11038,-0.38732,1.5228,0.21437,0.56948,1.5262,-18.7362,1.3348E-15,-0.86435,-18.0922,-6.0033E-16,0.87412,-30.5641,20.5958,-0.17101,-82.1317,39.3746,-0.45469,-2.702,146.5654,-9.9297,46.4712,206.6294,-30.9706
10.3381,19.4851,11.7931,12.6768,-4.7301,21.2103,20.6072,17.1435,3.0096,3.0096,-94.6904,-86.8574,-3.3077,0.42762,0,0,-0.029619,0,0,-0.25251,0,0,0.0018158,0,0,0.023208,0,0,0.0013048,0,0,0.004545,-0.16965,0.0022704,-0.074289,-0.14236,-0.0084608,-0.0070649,-0.16906,-0.11584,0.56794,-0.24577,0.12887,0.63636,0.10901,-0.39239,1.5222,0.1845,0.5629,1.5107,-16.1391,2.2344E-15,0.22578,-18.0268,-6.4087E-16,0.91013,-31.067,21.8572,-0.19753,-92.8214,46.1983,0.53656,-1.1053,150.9074,-10.4043,73.7986,207.4506,-34.0532
10.4703,16.9603,12.0044,13.0587,-5.0057,21.2215,20.9569,17.4197,3.1212,3.1212,-97.5584,-86.7002,-3.5919,0.35529,0,0,-0.025476,0,0,-0.25121,0,0,0.0002785,0,0,0.025862,0,0,0.0012568,0,0,0.0042514,-0.15928,0.0034527,-0.080669,-0.14233,-0.0093721,-0.0073045,-0.16994,-0.12013,0.56709,-0.24621,0.13042,0.61621,0.10744,-0.39667,1.5217,0.15492,0.5537,1.4882,-13.4653,8.3579E-16,1.0115,-18.0027,1.1539E-16,0.94433,-31.5396,23.1025,-0.2265,-102.1982,52.1698,1.2324,0.42659,154.8352,-10.8732,99.6447,206.0115,-36.8604
10.5625,14.6961,12.1805,13.3927,-5.3019,21.2336,21.2997,17.6764,3.2196,3.2196,-100.0525,-86.519,-3.8763,0.29478,0,0,-0.020004,0,0,-0.23451,0,0,-0.00034886,0,0,0.029044,0,0,0.0012054,0,0,0.0039939,-0.14839,0.0034459,-0.085284,-0.1423,-0.010253,-0.0076876,-0.17079,-0.12421,0.5659,-0.24557,0.13007,0.5932,0.10553,-0.40036,1.5214,0.12872,0.54299,1.4618,-10.9227,1.3223E-15,1.3516,-18.0191,-5.4264E-16,0.9806,-32.0282,24.3885,-0.25553,-109.294,56.5251,1.5025,1.9609,158.3625,-11.3584,121.4209,202.5358,-39.1453
10.6132,12.7338,12.3078,13.6488,-5.622,21.2474,21.642,17.9162,3.3033,3.3033,-102.1206,-86.3146,-4.165,0.25001,0,0,-0.013137,0,0,-0.20366,0,0,-0.00036371,0,0,0.032689,0,0,0.0012016,0,0,0.0038088,-0.13774,0.0023952,-0.087326,-0.14223,-0.011127,-0.0082891,-0.17171,-0.12806,0.56424,-0.24208,0.12748,0.57002,0.103,-0.40332,1.521,0.10865,0.53231,1.4344,-8.669,1.4969E-15,1.2483,-18.0653,1.684E-16,1.0323,-32.6093,25.7599,-0.27309,-113.1449,58.6885,1.3534,3.5999,161.361,-11.8702,136.6626,197.6906,-40.5571
10.6184,11.099,12.371,13.7981,-5.9678,21.2647,21.9924,18.1446,3.3713,3.3713,-103.7229,-86.0896,-4.4639,0.22429,0,0,-0.0052156,0,0,-0.16281,0,0,-0.00026218,0,0,0.036601,0,0,0.0013389,0,0,0.0037281,-0.12795,0.00082946,-0.086131,-0.1421,-0.012014,-0.0091697,-0.17282,-0.13151,0.5622,-0.23384,0.12258,0.54909,0.099855,-0.40538,1.5211,0.097076,0.5234,1.4093,-6.8117,1.5967E-15,0.85285,-18.1239,-3.3993E-16,1.1167,-33.384,27.2431,-0.26376,-112.9608,58.3867,0.93382,5.3537,163.6112,-12.4103,143.3544,192.4353,-40.6859
10.5728,9.7991,12.3509,13.8141,-6.3392,21.2891,22.3614,18.3697,3.423,3.423,-104.8329,-85.8476,-4.7811,0.21943,0,0,0.0027922,0,0,-0.11802,0,0,-0.0003708,0,0,0.040377,0,0,0.0017738,0,0,0.0037771,-0.11952,-0.00052521,-0.081312,-0.14191,-0.012927,-0.010326,-0.17411,-0.13429,0.56009,-0.21925,0.11558,0.53264,0.096519,-0.40607,1.5221,0.095753,0.51782,1.3895,-5.428,-7.7341E-16,0.41643,-18.1719,5.5199E-16,1.2435,-34.4293,28.8382,-0.2188,-108.2659,55.6645,0.48785,7.0137,164.7669,-12.9745,140.185,187.7412,-39.1571
10.4708,8.8231,12.2238,13.6729,-6.7332,21.3269,22.7593,18.6021,3.4581,3.4581,-105.4377,-85.5928,-5.1257,0.23519,0,0,0.0092505,0,0,-0.075703,0,0,-0.00070317,0,0,0.043423,0,0,0.0027483,0,0,0.0039727,-0.11304,-0.00089861,-0.072833,-0.1417,-0.0138,-0.011695,-0.17553,-0.13606,0.55852,-0.19725,0.10717,0.5225,0.093884,-0.40504,1.5251,0.10553,0.51687,1.3775,-4.6012,5.364E-16,0.21673,-18.1778,5.9253E-17,1.4006,-35.8298,30.4946,-0.14947,-98.9292,50.9248,0.28578,8.1619,164.465,-13.5591,126.6569,184.5316,-35.7401
10.307,8.1439,11.9626,13.3524,-7.1435,21.388,23.1942,18.8531,3.4766,3.4766,-105.5391,-85.3273,-5.5064,0.2693,0,0,0.012196,0,0,-0.041053,0,0,-0.0011236,0,0,0.045006,0,0,0.0046124,0,0,0.0043178,-0.10915,0.00023557,-0.06114,-0.14159,-0.014536,-0.013135,-0.17687,-0.13646,0.55831,-0.16796,0.098429,0.52014,0.093295,-0.40204,1.5307,0.12585,0.52136,1.3753,-4.4463,6.4867E-16,0.45649,-18.1151,-4.6155E-16,1.561,-37.6255,32.1244,-0.079893,-85.2931,44.8325,0.52841,8.1287,162.4083,-14.1552,103.3727,183.5093,-30.4703
10.0783,7.7223,11.5401,12.834,-7.5593,21.4879,23.6697,19.1335,3.479,3.479,-105.1548,-85.0495,-5.9291,0.31805,0,0,0.010139,0,0,-0.016842,0,0,-0.0016651,0,0,0.044443,0,0,0.0078346,0,0,0.004783,-0.10861,0.0029257,-0.04721,-0.14175,-0.015112,-0.014455,-0.17783,-0.13542,0.56057,-0.13306,0.090464,0.52641,0.096589,-0.39737,1.5401,0.15456,0.53112,1.3843,-5.1124,-7.4846E-16,1.1839,-17.962,-7.1728E-16,1.7025,-39.7882,33.6664,-0.028632,-68.2574,38.1278,1.2726,6.0268,158.6268,-14.7553,72.1861,184.8737,-23.7096
9.7844,7.5122,10.9372,12.1079,-7.965,21.6482,24.1814,19.451,3.4656,3.4656,-104.3216,-84.7518,-6.3937,0.37702,0,0,0.0029519,0,0,-0.0031206,0,0,-0.0027047,0,0,0.041335,0,0,0.012962,0,0,0.0052806,-0.11205,0.006612,-0.03254,-0.1423,-0.015619,-0.015377,-0.17783,-0.13315,0.56623,-0.095911,0.08405,0.54114,0.10572,-0.39173,1.5538,0.18764,0.54498,1.4044,-6.7471,-1.9959E-16,2.2559,-17.689,2.261E-16,1.8193,-42.1455,35.0818,0.0044734,-49.3246,31.4491,2.3972,0.79091,153.4751,-15.3364,36.3189,188.2035,-16.1476
